video_id,label,dataset,method,split,n_crops
ff-c23__DeepFakeDetection__15_20__outside_talking_pan_laughing__99NHTFBM,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__20_25__outside_talking_still_laughing__RSCD7KXO,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__16_05__outside_talking_pan_laughing__053HPS1G,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__09_13__walk_down_hall_angry__BVZGDFD8,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__18_03__exit_phone_room__32DBR8L4,1,ff-c23,DeepFakeDetection,holdout,8
ff-c23__DeepFakeDetection__20_14__outside_talking_pan_laughing__R7SPX6OK,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__18_12__outside_talking_still_laughing__IKH1LBBY,1,ff-c23,DeepFakeDetection,holdout,8
ff-c23__DeepFakeDetection__06_27__walking_and_outside_surprised__SZWVBWY4,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__09_20__talking_angry_couch__0IRM5ADD,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__19_10__podium_speech_happy__FFXB67PI,1,ff-c23,DeepFakeDetection,test,8
ff-c23__DeepFakeDetection__21_18__walking_down_indoor_hall_disgust__PQFTWVRQ,1,ff-c23,DeepFakeDetection,val,8
ff-c23__DeepFakeDetection__05_16__exit_phone_room__B62WCGUN,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__14_13__hugging_happy__KMQ3AW6A,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__18_15__outside_talking_still_laughing__V5VHLCOW,1,ff-c23,DeepFakeDetection,holdout,8
ff-c23__DeepFakeDetection__04_26__outside_talking_still_laughing__WX836VLY,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__02_09__talking_angry_couch__6KUOFMZW,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__15_21__kitchen_pan__87WSBJP3,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__21_07__exit_phone_room__K7KXUHMU,1,ff-c23,DeepFakeDetection,val,8
ff-c23__DeepFakeDetection__06_18__walk_down_hall_angry__LH0KWJKM,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__06_18__talking_angry_couch__DEA1TCLN,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__03_14__walking_down_indoor_hall_disgust__KJ221YN0,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__04_13__secret_conversation__00T3UYOR,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__01_20__hugging_happy__FW94AIMJ,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__18_11__secret_conversation__PT4YKO2R,1,ff-c23,DeepFakeDetection,holdout,8
ff-c23__DeepFakeDetection__07_27__walking_down_street_outside_angry__3RH5PR6S,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__21_09__kitchen_pan__Z8H2TRCI,1,ff-c23,DeepFakeDetection,val,8
ff-c23__DeepFakeDetection__20_09__walking_down_indoor_hall_disgust__0IRM5ADD,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__25_18__walk_down_hall_angry__AUC0HY5T,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__12_25__walking_outside_cafe_disgusted__0SA36BZ5,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__03_15__outside_talking_still_laughing__DNUJD8M2,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__11_06__outside_talking_pan_laughing__C8C4FW99,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__02_18__exit_phone_room__OXMEEFUQ,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__06_14__walking_down_indoor_hall_disgust__8U9ULZDT,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__01_02__outside_talking_still_laughing__YVGY8LOK,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__07_21__outside_talking_still_laughing__K7KXUHMU,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__04_07__outside_talking_still_laughing__XRK7FGZX,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__17_08__hugging_happy__05AN86QA,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__12_25__walking_outside_cafe_disgusted__G26LG5N7,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__25_06__outside_talking_still_laughing__MI9BDQ7M,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__01_15__outside_talking_pan_laughing__02HILKYO,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__01_02__walking_down_indoor_hall_disgust__YVGY8LOK,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__02_12__podium_speech_happy__9D2ZHEKW,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__01_27__outside_talking_pan_laughing__S2YCUY48,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__21_09__hugging_happy__O9ER29Z6,1,ff-c23,DeepFakeDetection,val,8
ff-c23__DeepFakeDetection__01_27__meeting_serious__ZYCZ30C0,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__13_02__walking_down_street_outside_angry__2YSYT2N3,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__26_25__exit_phone_room__7ZRKCFMS,1,ff-c23,DeepFakeDetection,holdout,8
ff-c23__DeepFakeDetection__14_06__podium_speech_happy__8U9ULZDT,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__26_13__podium_speech_happy__U5ELHUN5,1,ff-c23,DeepFakeDetection,holdout,8
ff-c23__DeepFakeDetection__15_27__outside_talking_still_laughing__WZ4MLUAV,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__12_20__walking_outside_cafe_disgusted__B0X1CGG2,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__15_02__talking_against_wall__TSRK8QS4,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__21_01__walk_down_hall_angry__03X7CELV,1,ff-c23,DeepFakeDetection,val,8
ff-c23__DeepFakeDetection__20_09__kitchen_pan__MKEWB4SM,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__07_02__exit_phone_room__1KPVZAAP,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__12_15__kitchen_pan__N0SRODQD,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__14_13__outside_talking_pan_laughing__KMQ3AW6A,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__02_13__hugging_happy__PLNVLO74,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__18_14__exit_phone_room__0YRBHIKG,1,ff-c23,DeepFakeDetection,holdout,8
ff-c23__DeepFakeDetection__14_26__secret_conversation__SU8SAHTT,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__06_25__walking_and_outside_surprised__MI9BDQ7M,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__25_09__secret_conversation__ODAQ7BZL,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__20_25__outside_talking_still_laughing__M786RTSM,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__12_06__hugging_happy__3K21NFNM,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__13_02__exit_phone_room__CP5HFV3K,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__25_15__walk_down_hall_angry__BXVA6VQB,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__02_18__outside_talking_pan_laughing__OXMEEFUQ,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__24_19__exit_phone_room__0ZFOV5ZE,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__18_27__walking_outside_cafe_disgusted__NYHE8D0J,1,ff-c23,DeepFakeDetection,holdout,8
ff-c23__DeepFakeDetection__14_21__walking_down_street_outside_angry__N0WM4GSV,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__13_04__walking_outside_cafe_disgusted__00T3UYOR,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__07_20__talking_against_wall__KV6Q7D6C,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__03_07__walking_down_indoor_hall_disgust__PWXXULHR,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__07_13__walking_outside_cafe_disgusted__RVQCPCJF,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__06_11__walking_and_outside_surprised__C8C4FW99,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__27_02__kitchen_pan__3L1MLH3D,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__06_07__talking_against_wall__NMGYPBXE,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__21_14__hugging_happy__N0WM4GSV,1,ff-c23,DeepFakeDetection,val,8
ff-c23__DeepFakeDetection__03_14__exit_phone_room__H0VQHGS3,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__12_06__podium_speech_happy__0VR4Y891,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__09_13__kitchen_pan__21H6XSPE,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__26_12__exit_phone_room__HEKDCIHW,1,ff-c23,DeepFakeDetection,holdout,8
ff-c23__DeepFakeDetection__04_01__outside_talking_still_laughing__0XUW13RW,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__18_26__walking_outside_cafe_disgusted__UMEX6HWU,1,ff-c23,DeepFakeDetection,holdout,8
ff-c23__DeepFakeDetection__02_07__exit_phone_room__9NVRE2KQ,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__09_13__outside_talking_pan_laughing__6K90KFOQ,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__02_27__walking_down_street_outside_angry__3L1MLH3D,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__03_04__outside_talking_pan_laughing__T04P6ELC,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__18_02__exit_phone_room__B95S4G6F,1,ff-c23,DeepFakeDetection,holdout,8
ff-c23__DeepFakeDetection__25_20__talking_against_wall__MUS0X71T,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__27_25__exit_phone_room__1KU29EUL,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__12_20__outside_talking_pan_laughing__GHPWDH3C,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__12_15__kitchen_still__RK17XFJ9,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__10_23__talking_against_wall__W02WYPCX,1,ff-c23,DeepFakeDetection,test,8
ff-c23__DeepFakeDetection__11_07__kitchen_still__R7R86Z62,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__26_25__secret_conversation__0UFFR3U1,1,ff-c23,DeepFakeDetection,holdout,8
ff-c23__DeepFakeDetection__18_03__exit_phone_room__22UBC0BS,1,ff-c23,DeepFakeDetection,holdout,8
ff-c23__DeepFakeDetection__12_18__outside_talking_pan_laughing__IKH1LBBY,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__15_12__walking_down_street_outside_angry__N0SRODQD,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__01_26__outside_talking_pan_laughing__ZMEJ535O,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__07_04__kitchen_pan__XRK7FGZX,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__07_09__outside_talking_still_laughing__N9CWME71,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__09_20__outside_talking_still_laughing__MKEWB4SM,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__13_02__kitchen_pan__2YSYT2N3,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__28_08__podium_speech_happy__KXO8S7OP,1,ff-c23,DeepFakeDetection,holdout,8
ff-c23__DeepFakeDetection__25_27__outside_talking_pan_laughing__1KU29EUL,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__12_20__secret_conversation__B0X1CGG2,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__11_01__talking_against_wall__4OJNJLOO,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__24_19__outside_talking_still_laughing__RKQTC50P,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__03_09__kitchen_pan__8DTEGQ54,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__08_28__outside_talking_pan_laughing__8BC35RFU,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__12_15__talking_angry_couch__N0SRODQD,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__20_06__outside_talking_pan_laughing__6SUW7063,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__22_23__walking_and_outside_surprised__NUTQ0HJ5,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__24_22__walk_down_hall_angry__7E3GY85F,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__14_18__exit_phone_room__0YRBHIKG,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__05_28__hugging_happy__VR9127O1,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__03_01__walking_and_outside_surprised__JZUXXFRB,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__16_28__hugging_happy__X5FNCYON,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__15_06__walking_outside_cafe_disgusted__QRCD27P8,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__06_25__talking_angry_couch__MI9BDQ7M,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__02_01__secret_conversation__YVGY8LOK,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__26_27__talking_against_wall__IE9N0ZI9,1,ff-c23,DeepFakeDetection,holdout,8
ff-c23__DeepFakeDetection__03_04__talking_angry_couch__T04P6ELC,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__02_18__walking_down_street_outside_angry__21JTDDEL,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__11_01__talking_angry_couch__LL4RUKZA,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__02_15__walking_and_outside_surprised__I8G2LWD1,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__26_25__walking_down_street_outside_angry__PQ41U3IJ,1,ff-c23,DeepFakeDetection,holdout,8
ff-c23__DeepFakeDetection__25_26__walking_outside_cafe_disgusted__7ZRKCFMS,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__26_25__outside_talking_pan_laughing__GJT740J9,1,ff-c23,DeepFakeDetection,holdout,8
ff-c23__DeepFakeDetection__09_02__walking_down_street_outside_angry__9TDCEK1Q,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__16_17__exit_phone_room__S7UMSIQV,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__03_07__talking_against_wall__PWXXULHR,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__03_09__outside_talking_still_laughing__RCETIXYL,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__26_11__outside_talking_pan_laughing__ALJ0OHNM,1,ff-c23,DeepFakeDetection,holdout,8
ff-c23__DeepFakeDetection__24_19__walk_down_hall_angry__OF8LF68K,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__26_20__walk_down_hall_angry__XWMKFMF6,1,ff-c23,DeepFakeDetection,holdout,8
ff-c23__DeepFakeDetection__13_02__walking_down_indoor_hall_disgust__AROBAY8R,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__18_06__kitchen_pan__XJ76YU5A,1,ff-c23,DeepFakeDetection,holdout,8
ff-c23__DeepFakeDetection__06_07__outside_talking_pan_laughing__NMGYPBXE,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__14_21__walking_and_outside_surprised__N0WM4GSV,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__11_21__kitchen_still__N6YQW2AP,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__01_11__talking_against_wall__UQ0BOBNO,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__03_20__walk_down_hall_angry__61SVZ2J7,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__25_20__walking_outside_cafe_disgusted__RSCD7KXO,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__07_14__walking_down_street_outside_angry__VOX29AK0,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__03_14__podium_speech_happy__Q9NSXM88,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__21_06__walking_down_indoor_hall_disgust__058I9NIZ,1,ff-c23,DeepFakeDetection,val,8
ff-c23__DeepFakeDetection__02_01__walking_down_indoor_hall_disgust__YVGY8LOK,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__10_24__exit_phone_room__356HPS7R,1,ff-c23,DeepFakeDetection,test,8
ff-c23__DeepFakeDetection__06_12__podium_speech_happy__0VR4Y891,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__11_18__secret_conversation__PT4YKO2R,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__02_15__hugging_happy__XNJIS4S3,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__26_04__talking_against_wall__WX836VLY,1,ff-c23,DeepFakeDetection,holdout,8
ff-c23__DeepFakeDetection__02_15__talking_angry_couch__HTG660F8,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__05_28__kitchen_still__W3J028UG,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__28_08__kitchen_pan__GQN9WHLD,1,ff-c23,DeepFakeDetection,holdout,8
ff-c23__DeepFakeDetection__13_09__hugging_happy__LPT427RY,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__09_26__walk_down_hall_angry__QSE5A0GF,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__14_18__podium_speech_happy__0YRBHIKG,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__10_22__podium_speech_happy__EHARPYBT,1,ff-c23,DeepFakeDetection,test,8
ff-c23__DeepFakeDetection__20_15__podium_speech_happy__99NHTFBM,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__18_06__podium_speech_happy__M36D0OJT,1,ff-c23,DeepFakeDetection,holdout,8
ff-c23__DeepFakeDetection__15_02__talking_against_wall__MZWH8ATN,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__13_25__walking_down_street_outside_angry__IW9OFVMG,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__06_26__kitchen_pan__L5BVR5L9,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__17_08__walking_down_indoor_hall_disgust__JZYRLJ8T,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__02_07__hugging_happy__1JCLEEBQ,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__04_26__outside_talking_pan_laughing__WX836VLY,1,ff-c23,DeepFakeDetection,train,7
ff-c23__DeepFakeDetection__27_18__outside_talking_pan_laughing__NYHE8D0J,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__06_15__kitchen_pan__E98QYYXO,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__13_12__walking_down_street_outside_angry__2TM4IFSF,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__04_13__walking_down_street_outside_angry__00T3UYOR,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__28_05__talking_angry_couch__V20UNLJ5,1,ff-c23,DeepFakeDetection,holdout,8
ff-c23__DeepFakeDetection__07_03__walk_down_hall_angry__W3MXGEU9,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__07_14__outside_talking_pan_laughing__P9QFO50U,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__20_01__kitchen_pan__6UBMLXK3,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__21_09__walking_outside_cafe_disgusted__Z8H2TRCI,1,ff-c23,DeepFakeDetection,val,8
ff-c23__DeepFakeDetection__01_15__exit_phone_room__02HILKYO,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__03_06__exit_phone_room__1IXGY2FK,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__26_20__kitchen_pan__C8GN41DU,1,ff-c23,DeepFakeDetection,holdout,8
ff-c23__DeepFakeDetection__18_03__secret_conversation__32DBR8L4,1,ff-c23,DeepFakeDetection,holdout,8
ff-c23__DeepFakeDetection__04_12__walking_down_street_outside_angry__96TQKDFJ,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__20_25__walking_and_outside_surprised__RSCD7KXO,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__20_26__outside_talking_pan_laughing__2VS0S1P5,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__21_07__kitchen_pan__K7KXUHMU,1,ff-c23,DeepFakeDetection,val,8
ff-c23__DeepFakeDetection__13_09__walking_down_indoor_hall_disgust__BVZGDFD8,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__13_14__hugging_happy__KMQ3AW6A,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__27_13__outside_talking_pan_laughing__A1OSUJE9,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__25_02__walking_outside_cafe_disgusted__Z7FQ69VP,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__02_01__outside_talking_still_laughing__YVGY8LOK,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__06_15__walking_and_outside_surprised__QRCD27P8,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__25_12__walking_down_street_outside_angry__MA71PDNV,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__23_24__talking_angry_couch__MDSDXSNU,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__05_08__exit_phone_room__YN1Q9TER,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__14_20__kitchen_pan__R7SPX6OK,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__24_19__secret_conversation__LVZNRK9S,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__21_07__exit_phone_room__MKU99DVX,1,ff-c23,DeepFakeDetection,val,8
ff-c23__DeepFakeDetection__14_18__walking_down_indoor_hall_disgust__0YRBHIKG,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__09_03__talking_against_wall__8DTEGQ54,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__21_25__walk_down_hall_angry__NFBISHIN,1,ff-c23,DeepFakeDetection,val,8
ff-c23__DeepFakeDetection__26_20__secret_conversation__34DJQS3E,1,ff-c23,DeepFakeDetection,holdout,8
ff-c23__DeepFakeDetection__09_14__outside_talking_still_laughing__FRY0IZ4R,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__18_14__outside_talking_still_laughing__6SB2BR0A,1,ff-c23,DeepFakeDetection,holdout,8
ff-c23__DeepFakeDetection__02_06__walking_down_indoor_hall_disgust__U6MDWIHG,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__07_02__talking_against_wall__34PVT42V,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__27_18__kitchen_pan__BSOLX3SI,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__13_03__outside_talking_still_laughing__GBYWJW06,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__14_21__exit_phone_room__IRKML4J0,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__13_07__secret_conversation__RVQCPCJF,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__20_26__outside_talking_pan_laughing__KGFLR0PH,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__06_27__talking_angry_couch__JOG5PB18,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__18_26__kitchen_still__UMEX6HWU,1,ff-c23,DeepFakeDetection,holdout,8
ff-c23__DeepFakeDetection__02_12__walking_and_outside_surprised__9D2ZHEKW,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__14_15__kitchen_pan__RF38N10R,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__13_09__hugging_happy__BVZGDFD8,1,ff-c23,DeepFakeDetection,train,8
ff-c23__DeepFakeDetection__25_09__talking_against_wall__ODAQ7BZL,1,ff-c23,DeepFakeDetection,train,8
